contract,timestamp,direction,offset,volume,price,profit_loss,commission,datetime
SHFE.rb2410,1777090881.5566707,SELL,OPEN,1,4470.693053737391,0.0,5.0,2026-04-25 12:21:21
SHFE.rb2410,1777090881.5696988,BUY,CLOSE,1,4416.261632864512,544.3142087287924,5.0,2026-04-25 12:21:21
SHFE.rb2410,1777090881.761791,SELL,OPEN,1,3199.153476284943,0.0,5.0,2026-04-25 12:21:21
SHFE.rb2410,1777090881.889187,BUY,CLOSE,1,3297.2761533647213,-981.2267707977844,5.0,2026-04-25 12:21:21
SHFE.rb2410,1777090882.1706429,SELL,OPEN,1,4783.638403271579,0.0,5.0,2026-04-25 12:21:22
SHFE.rb2410,1777090882.2125995,BUY,CLOSE,1,4716.800015215535,668.383880560441,5.0,2026-04-25 12:21:22
SHFE.rb2410,1777090882.4255953,BUY,OPEN,1,3203.142242850747,0.0,5.0,2026-04-25 12:21:22
SHFE.rb2410,1777090882.4552956,SELL,CLOSE,1,3296.40387143109,932.6162858034286,5.0,2026-04-25 12:21:22
SHFE.rb2410,1777090882.4552956,BUY,OPEN,1,3297.40387143109,0.0,5.0,2026-04-25 12:21:22
SHFE.rb2410,1777090882.4628649,SELL,CLOSE,1,3410.5395018476875,1131.3563041659745,5.0,2026-04-25 12:21:22
SHFE.rb2410,1777090882.6877239,SELL,OPEN,1,4802.535003331113,0.0,5.0,2026-04-25 12:21:22
SHFE.rb2410,1777090882.7536638,BUY,CLOSE,1,4697.848794800022,1046.8620853109132,5.0,2026-04-25 12:21:22
SHFE.rb2410,1777090882.7546701,SELL,OPEN,1,4696.848794800022,0.0,5.0,2026-04-25 12:21:22
SHFE.rb2410,1777090882.761281,BUY,CLOSE,1,4581.628174789966,1152.2062001005634,5.0,2026-04-25 12:21:22
SHFE.rb2410,1777090882.9995751,SELL,OPEN,1,3189.2584062734277,0.0,5.0,2026-04-25 12:21:22
SHFE.rb2410,1777090883.1071625,BUY,CLOSE,1,3246.1891169399305,-569.3071066650282,5.0,2026-04-25 12:21:23
SHFE.rb2410,1777090883.1071625,BUY,OPEN,1,3247.1891169399305,0.0,5.0,2026-04-25 12:21:23
SHFE.rb2410,1777090883.115209,SELL,CLOSE,1,3325.0201658282604,778.3104888832986,5.0,2026-04-25 12:21:23
SHFE.rb2410,1777090883.5486348,BUY,OPEN,1,3213.4867233166046,0.0,5.0,2026-04-25 12:21:23
SHFE.rb2410,1777090883.6749597,SELL,CLOSE,1,3274.8573017811304,613.7057846452581,5.0,2026-04-25 12:21:23
SHFE.rb2410,1777090883.6759603,BUY,OPEN,1,3275.8573017811304,0.0,5.0,2026-04-25 12:21:23
SHFE.rb2410,1777090883.6821096,SELL,CLOSE,1,3346.2572001606923,703.9989837956182,5.0,2026-04-25 12:21:23
SHFE.hc2410,1777090926.7855306,SELL,OPEN,1,5045.094474470182,0.0,5.0,2026-04-25 12:22:06
SHFE.hc2410,1777090927.0921972,BUY,CLOSE,1,4991.890161110928,532.0431335925423,5.0,2026-04-25 12:22:07
SHFE.hc2410,1777090927.0928833,SELL,OPEN,1,4990.890161110928,0.0,5.0,2026-04-25 12:22:07
SHFE.hc2410,1777090927.1205597,BUY,CLOSE,1,4922.732587875099,681.5757323582875,5.0,2026-04-25 12:22:07
SHFE.hc2410,1777090927.491566,SELL,OPEN,1,3344.191362273895,0.0,5.0,2026-04-25 12:22:07
SHFE.hc2410,1777090927.5026414,BUY,CLOSE,1,3391.6566771224752,-474.6531484858042,5.0,2026-04-25 12:22:07
SHFE.hc2410,1777090927.5036423,BUY,OPEN,1,3392.6566771224752,0.0,5.0,2026-04-25 12:22:07
SHFE.hc2410,1777090927.510726,SELL,CLOSE,1,3438.439428545232,457.82751422756974,5.0,2026-04-25 12:22:07
SHFE.hc2410,1777090927.8795638,BUY,OPEN,1,3373.0582971434847,0.0,5.0,2026-04-25 12:22:07
SHFE.hc2410,1777090928.0675132,SELL,CLOSE,1,3335.0813293877873,-379.7696775569739,5.0,2026-04-25 12:22:08
SHFE.hc2410,1777090928.0675132,SELL,OPEN,1,3334.0813293877873,0.0,5.0,2026-04-25 12:22:08
SHFE.hc2410,1777090928.0852692,BUY,CLOSE,1,3431.9970995009185,-979.157701131312,5.0,2026-04-25 12:22:08
SHFE.hc2410,1777090928.0862744,BUY,OPEN,1,3432.9970995009185,0.0,5.0,2026-04-25 12:22:08
SHFE.hc2410,1777090928.1021888,SELL,CLOSE,1,3508.9917719210744,759.9467242015589,5.0,2026-04-25 12:22:08
SHFE.hc2410,1777090928.521806,BUY,OPEN,1,3391.2741022917176,0.0,5.0,2026-04-25 12:22:08
SHFE.hc2410,1777090928.529866,SELL,CLOSE,1,3454.3038680432096,630.2976575149205,5.0,2026-04-25 12:22:08
SHFE.hc2410,1777090928.7581782,SELL,OPEN,1,5041.453441319595,0.0,5.0,2026-04-25 12:22:08
SHFE.hc2410,1777090928.7722204,BUY,CLOSE,1,4842.399858400483,1990.5358291911216,5.0,2026-04-25 12:22:08
SHFE.hc2410,1777090928.9541993,BUY,OPEN,1,3589.893469052599,0.0,5.0,2026-04-25 12:22:08
SHFE.hc2410,1777090928.9648907,SELL,CLOSE,1,3719.2829097677027,1293.8944071510377,5.0,2026-04-25 12:22:08
SHFE.hc2410,1777090929.245002,SELL,OPEN,1,5018.5982946074755,0.0,5.0,2026-04-25 12:22:09
SHFE.hc2410,1777090929.258327,BUY,CLOSE,1,4946.327400797817,722.7089380965845,5.0,2026-04-25 12:22:09
SHFE.hc2410,1777090929.8988242,BUY,OPEN,1,5042.417360578023,0.0,5.0,2026-04-25 12:22:09
SHFE.hc2410,1777090929.9446774,SELL,CLOSE,1,4934.638442059971,-1077.789185180527,5.0,2026-04-25 12:22:09
SHFE.hc2410,1777090929.9456837,SELL,OPEN,1,4933.638442059971,0.0,5.0,2026-04-25 12:22:09
SHFE.hc2410,1777090929.9605982,BUY,CLOSE,1,4858.118921819686,755.1952024028469,5.0,2026-04-25 12:22:09
SHFE.hc2410,1777090930.2014446,BUY,OPEN,1,3372.045649847108,0.0,5.0,2026-04-25 12:22:10
SHFE.hc2410,1777090930.2087955,SELL,CLOSE,1,3442.3118534375944,702.6620359048638,5.0,2026-04-25 12:22:10
SHFE.hc2410,1777090930.4346602,BUY,OPEN,1,5046.217506274301,0.0,5.0,2026-04-25 12:22:10
SHFE.hc2410,1777090930.5599115,SELL,CLOSE,1,4961.382537772835,-848.3496850146548,5.0,2026-04-25 12:22:10
SHFE.hc2410,1777090930.5599115,SELL,OPEN,1,4960.382537772835,0.0,5.0,2026-04-25 12:22:10
SHFE.hc2410,1777090930.5699275,BUY,CLOSE,1,4887.740533837351,726.4200393548435,5.0,2026-04-25 12:22:10
SHFE.hc2410,1777090931.5105457,BUY,OPEN,1,3358.0990373657787,0.0,5.0,2026-04-25 12:22:11
SHFE.hc2410,1777090931.5806599,SELL,CLOSE,1,3437.8285737121428,797.2953634636406,5.0,2026-04-25 12:22:11
SHFE.hc2410,1777090931.962937,SELL,OPEN,1,5043.128216459103,0.0,5.0,2026-04-25 12:22:11
SHFE.hc2410,1777090932.069985,BUY,CLOSE,1,4949.692340840667,934.358756184356,5.0,2026-04-25 12:22:12
SHFE.hc2410,1777090932.0714898,SELL,OPEN,1,4948.692340840667,0.0,5.0,2026-04-25 12:22:12
SHFE.hc2410,1777090932.0860498,BUY,CLOSE,1,4876.024927282007,726.6741355865997,5.0,2026-04-25 12:22:12
SHFE.hc2410,1777090932.4969153,SELL,OPEN,1,3343.0496493247565,0.0,5.0,2026-04-25 12:22:12
SHFE.hc2410,1777090932.5096202,BUY,CLOSE,1,3468.439743695333,-1253.9009437057666,5.0,2026-04-25 12:22:12
SHFE.hc2410,1777090932.510626,BUY,OPEN,1,3469.439743695333,0.0,5.0,2026-04-25 12:22:12
SHFE.hc2410,1777090932.5172968,SELL,CLOSE,1,3506.1126967381706,366.72953042837435,5.0,2026-04-25 12:22:12
SHFE.hc2410,1777090932.7638407,SELL,OPEN,1,5036.0824481305,0.0,5.0,2026-04-25 12:22:12
SHFE.hc2410,1777090932.8126056,BUY,CLOSE,1,4916.971571153105,1191.1087697739458,5.0,2026-04-25 12:22:12
SHFE.hc2410,1777090933.0496385,BUY,OPEN,1,3384.2902364660226,0.0,5.0,2026-04-25 12:22:13
SHFE.hc2410,1777090933.0643973,SELL,CLOSE,1,3341.3015998266133,-429.8863663940938,5.0,2026-04-25 12:22:13
SHFE.hc2410,1777090933.2894468,SELL,OPEN,1,4903.9209757824465,0.0,5.0,2026-04-25 12:22:13
SHFE.hc2410,1777090933.2965267,BUY,CLOSE,1,4846.00974362674,579.1123215570678,5.0,2026-04-25 12:22:13
SHFE.hc2410,1777090933.8062763,BUY,OPEN,1,5058.0265448703785,0.0,5.0,2026-04-25 12:22:13
SHFE.hc2410,1777090933.825253,SELL,CLOSE,1,4972.437206226486,-855.8933864389292,5.0,2026-04-25 12:22:13
SHFE.hc2410,1777090933.8257558,SELL,OPEN,1,4971.437206226486,0.0,5.0,2026-04-25 12:22:13
SHFE.hc2410,1777090933.8327923,BUY,CLOSE,1,4909.551940710357,618.8526551612904,5.0,2026-04-25 12:22:13
SHFE.hc2410,1777090933.994678,BUY,OPEN,1,3907.9769133245986,0.0,5.0,2026-04-25 12:22:13
SHFE.hc2410,1777090934.0012655,SELL,CLOSE,1,3958.8434608850434,508.66547560444815,5.0,2026-04-25 12:22:14
SHFE.hc2410,1777090934.231335,SELL,OPEN,1,4980.555561466627,0.0,5.0,2026-04-25 12:22:14
SHFE.hc2410,1777090934.2547266,BUY,CLOSE,1,4861.235506465671,1193.2005500095602,5.0,2026-04-25 12:22:14
SHFE.hc2410,1777090934.5001063,SELL,OPEN,1,3339.418849575244,0.0,5.0,2026-04-25 12:22:14
SHFE.hc2410,1777090934.5383646,BUY,CLOSE,1,3438.9190408138584,-995.0019123861421,5.0,2026-04-25 12:22:14
SHFE.hc2410,1777090934.5393682,BUY,OPEN,1,3439.9190408138584,0.0,5.0,2026-04-25 12:22:14
SHFE.hc2410,1777090934.5469987,SELL,CLOSE,1,3548.3408356376804,1084.2179482382198,5.0,2026-04-25 12:22:14
SHFE.hc2410,1777090934.7816105,BUY,OPEN,1,5047.886595031411,0.0,5.0,2026-04-25 12:22:14
SHFE.hc2410,1777090934.8824692,SELL,CLOSE,1,4983.910981393968,-639.7561363744353,5.0,2026-04-25 12:22:14
SHFE.hc2410,1777090935.202919,BUY,OPEN,1,3545.73348804959,0.0,5.0,2026-04-25 12:22:15
SHFE.hc2410,1777090935.2145689,SELL,CLOSE,1,3586.469434214309,407.35946164718825,5.0,2026-04-25 12:22:15
SHFE.hc2410,1777090935.4717426,SELL,OPEN,1,5038.028365368103,0.0,5.0,2026-04-25 12:22:15
SHFE.hc2410,1777090935.5357993,BUY,CLOSE,1,4911.33861219735,1266.8975317075274,5.0,2026-04-25 12:22:15
SHFE.hc2410,1777090935.9768023,BUY,OPEN,1,5045.782001645447,0.0,5.0,2026-04-25 12:22:15
SHFE.hc2410,1777090936.103415,SELL,CLOSE,1,4980.43004369482,-653.5195795062737,5.0,2026-04-25 12:22:16
SHFE.hc2410,1777090936.1038334,SELL,OPEN,1,4979.43004369482,0.0,5.0,2026-04-25 12:22:16
SHFE.hc2410,1777090936.1179178,BUY,CLOSE,1,4868.5000885275,1109.2995516731935,5.0,2026-04-25 12:22:16
SHFE.hc2410,1777090936.594691,BUY,OPEN,1,5056.177620033572,0.0,5.0,2026-04-25 12:22:16
SHFE.hc2410,1777090936.6776366,SELL,CLOSE,1,4962.825889022881,-933.5173101069086,5.0,2026-04-25 12:22:16
SHFE.hc2410,1777090936.678642,SELL,OPEN,1,4961.825889022881,0.0,5.0,2026-04-25 12:22:16
SHFE.hc2410,1777090936.685823,BUY,CLOSE,1,4895.706139344145,661.1974967873539,5.0,2026-04-25 12:22:16
DCE.i2409,1777090978.9519365,BUY,OPEN,1,723.6272114598218,0.0,5.0,2026-04-25 12:22:58
DCE.i2409,1777090979.0225604,SELL,CLOSE,1,748.664685860367,250.37474400545193,5.0,2026-04-25 12:22:59
DCE.i2409,1777090979.471975,SELL,OPEN,1,1075.64437069126,0.0,5.0,2026-04-25 12:22:59
DCE.i2409,1777090979.544987,BUY,CLOSE,1,1057.9709734225742,176.73397268685903,5.0,2026-04-25 12:22:59
DCE.i2409,1777090979.733557,BUY,OPEN,1,784.9009037351093,0.0,5.0,2026-04-25 12:22:59
DCE.i2409,1777090979.7397156,SELL,CLOSE,1,802.6123188246327,177.1141508952337,5.0,2026-04-25 12:22:59
DCE.i2409,1777090979.930503,SELL,OPEN,1,1067.9657411969074,0.0,5.0,2026-04-25 12:22:59
DCE.i2409,1777090979.9360225,BUY,CLOSE,1,1050.4003375338564,175.6540366305103,5.0,2026-04-25 12:22:59
DCE.i2409,1777090980.6736352,BUY,OPEN,1,737.0071735209242,0.0,5.0,2026-04-25 12:23:00
DCE.i2409,1777090980.683158,SELL,CLOSE,1,752.7104630255285,157.032895046043,5.0,2026-04-25 12:23:00
DCE.i2409,1777090980.8736162,SELL,OPEN,1,1010.8361526179799,0.0,5.0,2026-04-25 12:23:00
DCE.i2409,1777090980.8837106,BUY,CLOSE,1,990.7483199951749,200.87832622804967,5.0,2026-04-25 12:23:00
DCE.i2409,1777090981.0643253,SELL,OPEN,1,717.1571785433223,0.0,5.0,2026-04-25 12:23:01
DCE.i2409,1777090981.1210814,BUY,CLOSE,1,735.9152929963145,-187.5811445299223,5.0,2026-04-25 12:23:01
DCE.i2409,1777090981.331654,SELL,OPEN,1,1042.272209983992,0.0,5.0,2026-04-25 12:23:01
DCE.i2409,1777090981.3402004,BUY,CLOSE,1,1023.7085656690559,185.6364431493614,5.0,2026-04-25 12:23:01
DCE.i2409,1777090981.5994163,BUY,OPEN,1,722.4220260484462,0.0,5.0,2026-04-25 12:23:01
DCE.i2409,1777090981.715862,SELL,CLOSE,1,734.5253412263953,121.03315177949071,5.0,2026-04-25 12:23:01
DCE.i2409,1777090981.9315476,BUY,OPEN,1,1084.7563240338384,0.0,5.0,2026-04-25 12:23:01
DCE.i2409,1777090982.003361,SELL,CLOSE,1,1058.2084335440236,-265.4789048981479,5.0,2026-04-25 12:23:02
DCE.i2409,1777090982.425142,SELL,OPEN,1,1064.398572295817,0.0,5.0,2026-04-25 12:23:02
DCE.i2409,1777090982.4317253,BUY,CLOSE,1,1050.581938358795,138.1663393702206,5.0,2026-04-25 12:23:02
DCE.i2409,1777090982.6571639,SELL,OPEN,1,717.3682219266706,0.0,5.0,2026-04-25 12:23:02
DCE.i2409,1777090982.7547228,BUY,CLOSE,1,726.0504203897797,-86.82198463109103,5.0,2026-04-25 12:23:02
DCE.i2409,1777090983.0280988,BUY,OPEN,1,1083.7501973075196,0.0,5.0,2026-04-25 12:23:03
DCE.i2409,1777090983.4659636,SELL,CLOSE,1,1063.8663589411688,-198.838383663508,5.0,2026-04-25 12:23:03
DCE.i2409,1777090983.4669726,SELL,OPEN,1,1062.8663589411688,0.0,5.0,2026-04-25 12:23:03
DCE.i2409,1777090983.4767358,BUY,CLOSE,1,1044.2650819051134,186.01277036055308,5.0,2026-04-25 12:23:03
DCE.i2409,1777090983.7646458,BUY,OPEN,1,723.21088125143,0.0,5.0,2026-04-25 12:23:03
DCE.i2409,1777090983.8460422,SELL,CLOSE,1,747.0027681416693,237.91886890239311,5.0,2026-04-25 12:23:03
DCE.i2409,1777090984.0922546,SELL,OPEN,1,1081.207504631582,0.0,5.0,2026-04-25 12:23:04
DCE.i2409,1777090984.2065768,BUY,CLOSE,1,1066.2756417798958,149.3186285168622,5.0,2026-04-25 12:23:04
DCE.i2409,1777090984.2065768,SELL,OPEN,1,1065.2756417798958,0.0,5.0,2026-04-25 12:23:04
DCE.i2409,1777090984.2282555,BUY,CLOSE,1,1032.2695313218264,330.06110458069315,5.0,2026-04-25 12:23:04
DCE.i2409,1777090984.503424,BUY,OPEN,1,722.5513747813458,0.0,5.0,2026-04-25 12:23:04
DCE.i2409,1777090984.5274708,SELL,CLOSE,1,715.2821863085643,-72.6918847278148,5.0,2026-04-25 12:23:04
DCE.i2409,1777090984.9058769,BUY,OPEN,1,723.1920421468827,0.0,5.0,2026-04-25 12:23:04
DCE.i2409,1777090985.030453,SELL,CLOSE,1,742.7640335060908,195.71991359208027,5.0,2026-04-25 12:23:05
DCE.i2409,1777090985.030453,BUY,OPEN,1,743.7640335060908,0.0,5.0,2026-04-25 12:23:05
DCE.i2409,1777090985.0468314,SELL,CLOSE,1,753.934883748381,101.70850242290271,5.0,2026-04-25 12:23:05
DCE.i2409,1777090985.5097752,SELL,OPEN,1,1078.2861966237458,0.0,5.0,2026-04-25 12:23:05
DCE.i2409,1777090985.5863547,BUY,CLOSE,1,1054.7944942425172,234.91702381228606,5.0,2026-04-25 12:23:05
DCE.i2409,1777090985.8275988,BUY,OPEN,1,723.0447488217482,0.0,5.0,2026-04-25 12:23:05
DCE.i2409,1777090985.9705236,SELL,CLOSE,1,746.5743992523013,235.29650430553147,5.0,2026-04-25 12:23:05
DCE.i2409,1777090985.9715438,BUY,OPEN,1,747.5743992523013,0.0,5.0,2026-04-25 12:23:05
DCE.i2409,1777090985.9872794,SELL,CLOSE,1,762.7845931621491,152.10193909847817,5.0,2026-04-25 12:23:05
DCE.i2409,1777090986.174743,SELL,OPEN,1,1075.7681109473497,0.0,5.0,2026-04-25 12:23:06
DCE.i2409,1777090986.2609134,BUY,CLOSE,1,1038.2635701054749,375.04540841874814,5.0,2026-04-25 12:23:06
DCE.i2409,1777090986.4817693,SELL,OPEN,1,716.2067423617292,0.0,5.0,2026-04-25 12:23:06
DCE.i2409,1777090986.5466547,BUY,CLOSE,1,723.4752321095718,-72.68489747842636,5.0,2026-04-25 12:23:06
DCE.i2409,1777090986.7476442,BUY,OPEN,1,731.4433163391196,0.0,5.0,2026-04-25 12:23:06
DCE.i2409,1777090986.7548163,SELL,CLOSE,1,744.7068946426452,132.63578303525605,5.0,2026-04-25 12:23:06
DCE.i2409,1777090986.990127,SELL,OPEN,1,1075.6662948854284,0.0,5.0,2026-04-25 12:23:06
DCE.i2409,1777090987.034173,BUY,CLOSE,1,1059.9729448342844,156.9335005114408,5.0,2026-04-25 12:23:07
DCE.i2409,1777090987.2657726,BUY,OPEN,1,750.6690653865694,0.0,5.0,2026-04-25 12:23:07
DCE.i2409,1777090987.279955,SELL,CLOSE,1,758.86810712519,81.99041738620622,5.0,2026-04-25 12:23:07
DCE.i2409,1777090987.4962726,BUY,OPEN,1,1083.7057680457083,0.0,5.0,2026-04-25 12:23:07
DCE.i2409,1777090987.7647808,SELL,CLOSE,1,1069.217031887455,-144.88736158253232,5.0,2026-04-25 12:23:07
DCE.i2409,1777090987.7647808,SELL,OPEN,1,1068.217031887455,0.0,5.0,2026-04-25 12:23:07
DCE.i2409,1777090987.7731094,BUY,CLOSE,1,1051.518081705652,166.98950181802957,5.0,2026-04-25 12:23:07
DCE.i2409,1777090988.0533967,BUY,OPEN,1,723.2075186839203,0.0,5.0,2026-04-25 12:23:08
DCE.i2409,1777090988.0633628,SELL,CLOSE,1,746.647602854513,234.4008417059274,5.0,2026-04-25 12:23:08
DCE.i2409,1777090988.2974522,SELL,OPEN,1,1052.8394054661142,0.0,5.0,2026-04-25 12:23:08
DCE.i2409,1777090988.3118377,BUY,CLOSE,1,1025.0375175836123,278.0188788250189,5.0,2026-04-25 12:23:08
DCE.i2409,1777090989.3986883,SELL,OPEN,1,1026.6553743160987,0.0,5.0,2026-04-25 12:23:09
DCE.i2409,1777090989.409331,BUY,CLOSE,1,1016.2565659252182,103.98808390880504,5.0,2026-04-25 12:23:09
CZCE.CF409,1777091031.4127796,SELL,OPEN,1,17968.922812918783,0.0,5.0,2026-04-25 12:23:51
CZCE.CF409,1777091031.4379895,BUY,CLOSE,1,17500.715671046386,4682.071418723972,5.0,2026-04-25 12:23:51
CZCE.CF409,1777091031.6005497,BUY,OPEN,1,14004.870053059654,0.0,5.0,2026-04-25 12:23:51
CZCE.CF409,1777091031.6143367,SELL,CLOSE,1,14525.433262175584,5205.632091159296,5.0,2026-04-25 12:23:51
CZCE.CF409,1777091031.7858183,SELL,OPEN,1,17940.305901825377,0.0,5.0,2026-04-25 12:23:51
CZCE.CF409,1777091031.906231,BUY,CLOSE,1,17607.04477136169,3332.6113046368846,5.0,2026-04-25 12:23:51
CZCE.CF409,1777091032.310715,BUY,OPEN,1,12046.869131284988,0.0,5.0,2026-04-25 12:23:52
CZCE.CF409,1777091032.4373262,SELL,CLOSE,1,12226.682430097815,1798.1329881282727,5.0,2026-04-25 12:23:52
CZCE.CF409,1777091032.6472886,SELL,OPEN,1,17350.89651071571,0.0,5.0,2026-04-25 12:23:52
CZCE.CF409,1777091032.654943,BUY,CLOSE,1,17059.270243858766,2916.262668569434,5.0,2026-04-25 12:23:52
CZCE.CF409,1777091032.8840017,BUY,OPEN,1,12076.221529705139,0.0,5.0,2026-04-25 12:23:52
CZCE.CF409,1777091032.896244,SELL,CLOSE,1,11950.865155200998,-1253.5637450414106,5.0,2026-04-25 12:23:52
CZCE.CF409,1777091032.9193282,BUY,OPEN,1,12075.226980303292,0.0,5.0,2026-04-25 12:23:52
