contract,timestamp,direction,offset,volume,price,profit_loss,commission,datetime
SHFE.rb2410,1777088607.259148,SELL,CLOSE,1,4169.403769471133,1070.0212003970091,5.0,2026-04-25 11:43:27
SHFE.rb2410,1777088607.259148,BUY,OPEN,1,4268.490527648988,0.0,5.0,2026-04-25 11:43:27
SHFE.rb2410,1777088607.259148,SELL,CLOSE,1,4391.900913251455,1234.103856024667,5.0,2026-04-25 11:43:27
SHFE.rb2410,1777088607.259148,BUY,OPEN,1,4436.556369671747,0.0,5.0,2026-04-25 11:43:27
SHFE.rb2410,1777088607.259148,SELL,CLOSE,1,4578.512373425249,1419.5600375350205,5.0,2026-04-25 11:43:27
SHFE.rb2410,1777088607.259148,BUY,OPEN,1,4656.07031358584,0.0,5.0,2026-04-25 11:43:27
SHFE.rb2410,1777088607.259148,SELL,CLOSE,1,4728.740230603438,726.6991701759798,5.0,2026-04-25 11:43:27
SHFE.rb2410,1777088607.259148,BUY,OPEN,1,4776.8621204505025,0.0,5.0,2026-04-25 11:43:27
SHFE.rb2410,1777088607.2606523,SELL,CLOSE,1,4811.657264925616,347.95144475113375,5.0,2026-04-25 11:43:27
SHFE.rb2410,1777088607.2606523,BUY,OPEN,1,4786.09178153096,0.0,5.0,2026-04-25 11:43:27
SHFE.rb2410,1777088607.2606523,SELL,CLOSE,1,4801.675863340042,155.84081809081908,5.0,2026-04-25 11:43:27
SHFE.rb2410,1777088607.2606523,BUY,OPEN,1,4733.661818579346,0.0,5.0,2026-04-25 11:43:27
SHFE.rb2410,1777088607.2606523,SELL,CLOSE,1,4650.908693995476,-827.5312458386998,5.0,2026-04-25 11:43:27
SHFE.rb2410,1777088607.2606523,BUY,OPEN,1,4573.6520739393845,0.0,5.0,2026-04-25 11:43:27
SHFE.rb2410,1777088607.2616572,SELL,CLOSE,1,4515.173302370576,-584.7877156880895,5.0,2026-04-25 11:43:27
SHFE.rb2410,1777088607.2616572,BUY,OPEN,1,4424.580606530511,0.0,5.0,2026-04-25 11:43:27
SHFE.rb2410,1777088607.2616572,SELL,CLOSE,1,4376.403408423522,-481.77198106989636,5.0,2026-04-25 11:43:27
SHFE.rb2410,1777088607.2621608,BUY,OPEN,1,4331.298173469116,0.0,5.0,2026-04-25 11:43:27
SHFE.rb2410,1777088607.2621608,SELL,CLOSE,1,4297.108418139301,-341.89755329814943,5.0,2026-04-25 11:43:27
SHFE.rb2410,1777088607.2621608,BUY,OPEN,1,4279.387318199159,0.0,5.0,2026-04-25 11:43:27
SHFE.rb2410,1777088607.2621608,SELL,CLOSE,1,4174.496696790948,-1048.906214082117,5.0,2026-04-25 11:43:27
SHFE.rb2410,1777088607.2621608,BUY,OPEN,1,4085.260100252042,0.0,5.0,2026-04-25 11:43:27
SHFE.rb2410,1777088607.2621608,SELL,CLOSE,1,4079.0706891741006,-61.894110779412586,5.0,2026-04-25 11:43:27
SHFE.rb2410,1777088607.2621608,BUY,OPEN,1,4055.792632280768,0.0,5.0,2026-04-25 11:43:27
SHFE.rb2410,1777088607.2621608,SELL,CLOSE,1,4010.8338256055767,-449.58806675191227,5.0,2026-04-25 11:43:27
SHFE.rb2410,1777088607.2631655,BUY,OPEN,1,3983.085458491796,0.0,5.0,2026-04-25 11:43:27
SHFE.rb2410,1777088607.2631655,SELL,CLOSE,1,3902.9901741657327,-800.9528432606339,5.0,2026-04-25 11:43:27
SHFE.rb2410,1777088607.2631655,BUY,OPEN,1,3862.616147403476,0.0,5.0,2026-04-25 11:43:27
SHFE.rb2410,1777088607.2631655,SELL,CLOSE,1,3732.757048893572,-1298.5909850990402,5.0,2026-04-25 11:43:27
SHFE.rb2410,1777088607.2631655,BUY,OPEN,1,3665.3839779537857,0.0,5.0,2026-04-25 11:43:27
SHFE.rb2410,1777088607.2631655,SELL,CLOSE,1,3648.964258985556,-164.19718968229517,5.0,2026-04-25 11:43:27
SHFE.rb2410,1777088607.2631655,BUY,OPEN,1,3605.814305717762,0.0,5.0,2026-04-25 11:43:27
SHFE.rb2410,1777088607.2631655,SELL,CLOSE,1,3638.472331908362,326.58026190599685,5.0,2026-04-25 11:43:27
SHFE.rb2410,1777088607.2631655,BUY,OPEN,1,3693.1767836253066,0.0,5.0,2026-04-25 11:43:27
SHFE.rb2410,1777088607.2631655,SELL,CLOSE,1,3756.0646724192766,628.8788879396998,5.0,2026-04-25 11:43:27
SHFE.rb2410,1777088607.2646694,BUY,OPEN,1,3807.4086284094956,0.0,5.0,2026-04-25 11:43:27
SHFE.rb2410,1777088607.2646694,SELL,CLOSE,1,3858.2778121390897,508.6918372959417,5.0,2026-04-25 11:43:27
SHFE.rb2410,1777088607.2646694,BUY,OPEN,1,3899.338631264102,0.0,5.0,2026-04-25 11:43:27
SHFE.rb2410,1777088607.2646694,SELL,CLOSE,1,3992.943367977986,936.04736713884,5.0,2026-04-25 11:43:27
SHFE.rb2410,1777088607.2651918,BUY,OPEN,1,4002.7392346584893,0.0,5.0,2026-04-25 11:43:27
SHFE.rb2410,1777088607.2651918,SELL,CLOSE,1,4096.9338159329955,941.9458127450616,5.0,2026-04-25 11:43:27
SHFE.rb2410,1777088607.2651918,BUY,OPEN,1,4189.882241107231,0.0,5.0,2026-04-25 11:43:27
SHFE.rb2410,1777088607.2651918,SELL,CLOSE,1,4324.055672161268,1341.734310540378,5.0,2026-04-25 11:43:27
SHFE.rb2410,1777088607.2651918,BUY,OPEN,1,4434.0616264083155,0.0,5.0,2026-04-25 11:43:27
SHFE.rb2410,1777088607.2651918,SELL,CLOSE,1,4550.707441373081,1166.4581496476512,5.0,2026-04-25 11:43:27
SHFE.rb2410,1777088607.2651918,BUY,OPEN,1,4560.838702133935,0.0,5.0,2026-04-25 11:43:27
SHFE.rb2410,1777088607.266196,SELL,CLOSE,1,4683.3680637702955,1225.293616363606,5.0,2026-04-25 11:43:27
SHFE.rb2410,1777088607.266196,BUY,OPEN,1,4725.772096936327,0.0,5.0,2026-04-25 11:43:27
SHFE.rb2410,1777088607.266196,SELL,CLOSE,1,4795.339706609471,695.6760967314403,5.0,2026-04-25 11:43:27
SHFE.rb2410,1777088607.266196,BUY,OPEN,1,4813.16595686321,0.0,5.0,2026-04-25 11:43:27
SHFE.rb2410,1777088607.266196,SELL,CLOSE,1,4803.306567125391,-98.59389737819583,5.0,2026-04-25 11:43:27
SHFE.rb2410,1777088607.266196,BUY,OPEN,1,4803.896253894837,0.0,5.0,2026-04-25 11:43:27
SHFE.rb2410,1777088607.266196,SELL,CLOSE,1,4785.612206480919,-182.84047413918415,5.0,2026-04-25 11:43:27
SHFE.rb2410,1777088607.266196,BUY,OPEN,1,4802.842834376784,0.0,5.0,2026-04-25 11:43:27
SHFE.rb2410,1777088607.267196,SELL,CLOSE,1,4798.801500338939,-40.413340378445355,5.0,2026-04-25 11:43:27
SHFE.rb2410,1777088607.267196,BUY,OPEN,1,4790.345694150707,0.0,5.0,2026-04-25 11:43:27
SHFE.rb2410,1777088607.267196,SELL,CLOSE,1,4803.684675616579,133.38981465872166,5.0,2026-04-25 11:43:27
SHFE.rb2410,1777088607.2676995,BUY,OPEN,1,4799.148864167529,0.0,5.0,2026-04-25 11:43:27
SHFE.rb2410,1777088607.2676995,SELL,CLOSE,1,4804.818504812599,56.69640645070103,5.0,2026-04-25 11:43:27
SHFE.rb2410,1777088607.2676995,BUY,OPEN,1,4794.047094453427,0.0,5.0,2026-04-25 11:43:27
SHFE.rb2410,1777088607.2676995,SELL,CLOSE,1,4811.330772196414,172.83677742986583,5.0,2026-04-25 11:43:27
SHFE.rb2410,1777088607.2676995,BUY,OPEN,1,4804.698879441874,0.0,5.0,2026-04-25 11:43:27
SHFE.rb2410,1777088607.2676995,SELL,CLOSE,1,4799.6870914592,-50.11787982673923,5.0,2026-04-25 11:43:27
SHFE.rb2410,1777088607.2676995,BUY,OPEN,1,4801.435117218444,0.0,5.0,2026-04-25 11:43:27
SHFE.rb2410,1777088607.2676995,SELL,CLOSE,1,4787.231623943412,-142.03493275032088,5.0,2026-04-25 11:43:27
SHFE.rb2410,1777088607.2687032,BUY,OPEN,1,4805.390783408169,0.0,5.0,2026-04-25 11:43:27
SHFE.rb2410,1777088607.2687032,SELL,CLOSE,1,4813.971493177444,85.80709769275018,5.0,2026-04-25 11:43:27
SHFE.rb2410,1777088607.2687032,BUY,OPEN,1,4800.460965654211,0.0,5.0,2026-04-25 11:43:27
SHFE.rb2410,1777088607.2687032,SELL,CLOSE,1,4802.8576166508,23.966509965894147,5.0,2026-04-25 11:43:27
SHFE.rb2410,1777088607.2687032,BUY,OPEN,1,4802.687964367901,0.0,5.0,2026-04-25 11:43:27
SHFE.rb2410,1777088607.2687032,SELL,CLOSE,1,4807.010108132134,43.22143764232351,5.0,2026-04-25 11:43:27
SHFE.rb2410,1777088607.2687032,BUY,OPEN,1,4796.069298142537,0.0,5.0,2026-04-25 11:43:27
SHFE.rb2410,1777088607.2687032,SELL,CLOSE,1,4802.682845829386,66.13547686848506,5.0,2026-04-25 11:43:27
SHFE.rb2410,1777088607.2687032,BUY,OPEN,1,4791.683748604475,0.0,5.0,2026-04-25 11:43:27
SHFE.rb2410,1777088607.2687032,SELL,CLOSE,1,4805.404120064796,137.20371460321076,5.0,2026-04-25 11:43:27
SHFE.rb2410,1777088607.2702084,BUY,OPEN,1,4793.917266791799,0.0,5.0,2026-04-25 11:43:27
SHFE.rb2410,1777088607.2702084,SELL,CLOSE,1,4807.129233769364,132.1196697756477,5.0,2026-04-25 11:43:27
SHFE.rb2410,1777088607.2702084,BUY,OPEN,1,4803.668798008554,0.0,5.0,2026-04-25 11:43:27
SHFE.rb2410,1777088607.2702084,SELL,CLOSE,1,4689.452591659179,-1142.1620634937517,5.0,2026-04-25 11:43:27
SHFE.rb2410,1777088607.2702084,BUY,OPEN,1,4608.168206676396,0.0,5.0,2026-04-25 11:43:27
SHFE.rb2410,1777088607.2702084,SELL,CLOSE,1,4507.459595063922,-1007.0861161247376,5.0,2026-04-25 11:43:27
SHFE.rb2410,1777088607.2702084,BUY,OPEN,1,4481.3933683141,0.0,5.0,2026-04-25 11:43:27
SHFE.rb2410,1777088607.2702084,SELL,CLOSE,1,4439.779428346501,-416.13939967599435,5.0,2026-04-25 11:43:27
SHFE.rb2410,1777088607.2702084,BUY,OPEN,1,4363.472659659118,0.0,5.0,2026-04-25 11:43:27
SHFE.rb2410,1777088607.2717726,SELL,CLOSE,1,4307.150044613159,-563.2261504595954,5.0,2026-04-25 11:43:27
SHFE.rb2410,1777088607.2717726,BUY,OPEN,1,4195.20423299305,0.0,5.0,2026-04-25 11:43:27
SHFE.rb2410,1777088607.2717726,SELL,CLOSE,1,4166.144915956854,-290.5931703619626,5.0,2026-04-25 11:43:27
SHFE.rb2410,1777088607.2717726,BUY,OPEN,1,4142.758549369741,0.0,5.0,2026-04-25 11:43:27
SHFE.rb2410,1777088607.2717726,SELL,CLOSE,1,3994.9876652951966,-1477.7088407454403,5.0,2026-04-25 11:43:27
SHFE.rb2410,1777088607.2717726,BUY,OPEN,1,3901.8356638348687,0.0,5.0,2026-04-25 11:43:27
SHFE.rb2410,1777088607.2727766,SELL,CLOSE,1,3806.545937943409,-952.8972589145951,5.0,2026-04-25 11:43:27
SHFE.rb2410,1777088607.2727766,BUY,OPEN,1,3759.940900473964,0.0,5.0,2026-04-25 11:43:27
SHFE.rb2410,1777088607.2727766,SELL,CLOSE,1,3699.2433472017783,-606.9755327218581,5.0,2026-04-25 11:43:27
SHFE.rb2410,1777088607.2727766,BUY,OPEN,1,3593.7712777549445,0.0,5.0,2026-04-25 11:43:27
SHFE.rb2410,1777088607.2727766,SELL,CLOSE,1,3575.606552578889,-181.64725176055526,5.0,2026-04-25 11:43:27
SHFE.rb2410,1777088607.2727766,BUY,OPEN,1,3442.021172643176,0.0,5.0,2026-04-25 11:43:27
SHFE.rb2410,1777088607.2727766,SELL,CLOSE,1,3380.599879159692,-614.2129348348408,5.0,2026-04-25 11:43:27
SHFE.rb2410,1777088607.2737763,BUY,OPEN,1,3286.1395845172947,0.0,5.0,2026-04-25 11:43:27
SHFE.rb2410,1777088607.2737763,SELL,CLOSE,1,3271.2948090944933,-148.44775422801376,5.0,2026-04-25 11:43:27
SHFE.rb2410,1777088607.2737763,BUY,OPEN,1,3232.2522924133755,0.0,5.0,2026-04-25 11:43:27
SHFE.rb2410,1777088607.2737763,SELL,CLOSE,1,3184.7656140665076,-474.8667834686785,5.0,2026-04-25 11:43:27
SHFE.rb2410,1777088607.2737763,BUY,OPEN,1,3193.2033964428974,0.0,5.0,2026-04-25 11:43:27
SHFE.rb2410,1777088607.2737763,SELL,CLOSE,1,3192.347717322241,-8.556791206565322,5.0,2026-04-25 11:43:27
SHFE.rb2410,1777088607.2737763,BUY,OPEN,1,3219.894168055478,0.0,5.0,2026-04-25 11:43:27
SHFE.rb2410,1777088607.2737763,SELL,CLOSE,1,3211.933210472014,-79.60957583464278,5.0,2026-04-25 11:43:27
SHFE.rb2410,1777088607.2737763,BUY,OPEN,1,3218.620751213442,0.0,5.0,2026-04-25 11:43:27
SHFE.rb2410,1777088607.2737763,SELL,CLOSE,1,3189.9178696687914,-287.0288154465061,5.0,2026-04-25 11:43:27
SHFE.rb2410,1777088607.2737763,BUY,OPEN,1,3222.0907312377717,0.0,5.0,2026-04-25 11:43:27
SHFE.rb2410,1777088607.2737763,SELL,CLOSE,1,3235.9500811019893,138.5934986421762,5.0,2026-04-25 11:43:27
SHFE.rb2410,1777088607.275279,BUY,OPEN,1,3352.8749803745977,0.0,5.0,2026-04-25 11:43:27
SHFE.rb2410,1777088607.275279,SELL,CLOSE,1,3393.6855478462403,408.1056747164257,5.0,2026-04-25 11:43:27
SHFE.rb2410,1777088607.275279,BUY,OPEN,1,3507.061733406551,0.0,5.0,2026-04-25 11:43:27
SHFE.rb2410,1777088607.275279,SELL,CLOSE,1,3613.36686911881,1063.0513571225902,5.0,2026-04-25 11:43:27
SHFE.rb2410,1777088607.275279,BUY,OPEN,1,3610.6510742141013,0.0,5.0,2026-04-25 11:43:27
SHFE.rb2410,1777088607.275279,SELL,CLOSE,1,3654.723145844317,440.7207163021576,5.0,2026-04-25 11:43:27
SHFE.rb2410,1777088607.275279,BUY,OPEN,1,3776.2470403657658,0.0,5.0,2026-04-25 11:43:27
SHFE.rb2410,1777088607.2762828,SELL,CLOSE,1,3781.4648070554886,52.17766689722794,5.0,2026-04-25 11:43:27
SHFE.rb2410,1777088607.2762828,BUY,OPEN,1,3833.430676693555,0.0,5.0,2026-04-25 11:43:27
SHFE.rb2410,1777088607.2762828,SELL,CLOSE,1,3837.658776616427,42.28099922871934,5.0,2026-04-25 11:43:27
SHFE.rb2410,1777088607.2762828,BUY,OPEN,1,3962.352252041144,0.0,5.0,2026-04-25 11:43:27
SHFE.rb2410,1777088607.2762828,SELL,CLOSE,1,4021.608153535102,592.5590149395794,5.0,2026-04-25 11:43:27
SHFE.rb2410,1777088607.2762828,BUY,OPEN,1,4108.576247996077,0.0,5.0,2026-04-25 11:43:27
SHFE.rb2410,1777088607.2762828,SELL,CLOSE,1,4196.9119847933425,883.3573679726578,5.0,2026-04-25 11:43:27
SHFE.rb2410,1777088607.2762828,BUY,OPEN,1,4272.313536551645,0.0,5.0,2026-04-25 11:43:27
SHFE.rb2410,1777088607.2772834,SELL,CLOSE,1,4334.091751034018,617.7821448237319,5.0,2026-04-25 11:43:27
SHFE.rb2410,1777088607.2772834,BUY,OPEN,1,4399.1991796240045,0.0,5.0,2026-04-25 11:43:27
SHFE.rb2410,1777088607.2772834,SELL,CLOSE,1,4419.7402516654565,205.41072041452026,5.0,2026-04-25 11:43:27
SHFE.rb2410,1777088607.2772834,BUY,OPEN,1,4468.802519075166,0.0,5.0,2026-04-25 11:43:27
SHFE.rb2410,1777088607.2772834,SELL,CLOSE,1,4538.12650622558,693.2398715041381,5.0,2026-04-25 11:43:27
SHFE.rb2410,1777088607.2772834,BUY,OPEN,1,4456.876636153139,0.0,5.0,2026-04-25 11:43:27
SHFE.rb2410,1777088607.2772834,SELL,CLOSE,1,4354.3959004861135,-1024.8073566702533,5.0,2026-04-25 11:43:27
SHFE.rb2410,1777088607.2772834,BUY,OPEN,1,4284.906616886607,0.0,5.0,2026-04-25 11:43:27
SHFE.rb2410,1777088607.2772834,SELL,CLOSE,1,4187.503905075643,-974.0271181096341,5.0,2026-04-25 11:43:27
SHFE.rb2410,1777088607.2772834,BUY,OPEN,1,4089.9209047109175,0.0,5.0,2026-04-25 11:43:27
SHFE.rb2410,1777088607.2784383,SELL,CLOSE,1,4045.5792205334824,-443.41684177435127,5.0,2026-04-25 11:43:27
SHFE.rb2410,1777088607.2784383,BUY,OPEN,1,4027.637396036599,0.0,5.0,2026-04-25 11:43:27
SHFE.rb2410,1777088607.2784383,SELL,CLOSE,1,3990.874676902457,-367.62719134142117,5.0,2026-04-25 11:43:27
SHFE.rb2410,1777088607.2784383,BUY,OPEN,1,3907.2308830384695,0.0,5.0,2026-04-25 11:43:27
SHFE.rb2410,1777088607.2784383,SELL,CLOSE,1,3851.736003702487,-554.9487933598266,5.0,2026-04-25 11:43:27
SHFE.rb2410,1777088607.2784383,BUY,OPEN,1,3790.4144954116628,0.0,5.0,2026-04-25 11:43:27
SHFE.rb2410,1777088607.2784383,SELL,CLOSE,1,3786.3812009905896,-40.33294421073151,5.0,2026-04-25 11:43:27
SHFE.rb2410,1777088607.2784383,BUY,OPEN,1,3675.4162584682235,0.0,5.0,2026-04-25 11:43:27
SHFE.rb2410,1777088607.279438,SELL,CLOSE,1,3598.688784657718,-767.2747381050567,5.0,2026-04-25 11:43:27
SHFE.rb2410,1777088607.279438,BUY,OPEN,1,3590.8115949737894,0.0,5.0,2026-04-25 11:43:27
SHFE.rb2410,1777088607.279438,SELL,CLOSE,1,3521.2238567548125,-695.8773821897694,5.0,2026-04-25 11:43:27
SHFE.rb2410,1777088607.279438,BUY,OPEN,1,3501.3127023344937,0.0,5.0,2026-04-25 11:43:27
SHFE.rb2410,1777088607.279438,SELL,CLOSE,1,3468.927679612641,-323.8502272185269,5.0,2026-04-25 11:43:27
SHFE.rb2410,1777088607.279438,BUY,OPEN,1,3451.3823357808446,0.0,5.0,2026-04-25 11:43:27
SHFE.rb2410,1777088607.279438,SELL,CLOSE,1,3389.4678640424954,-619.1447173834922,5.0,2026-04-25 11:43:27
SHFE.rb2410,1777088607.28044,BUY,OPEN,1,3341.1407134444908,0.0,5.0,2026-04-25 11:43:27
SHFE.rb2410,1777088607.28044,SELL,CLOSE,1,3307.0012016907845,-341.395117537063,5.0,2026-04-25 11:43:27
SHFE.rb2410,1777088607.28044,BUY,OPEN,1,3212.7018869196045,0.0,5.0,2026-04-25 11:43:27
SHFE.rb2410,1777088607.28044,SELL,CLOSE,1,3210.2829635927824,-24.18923326822096,5.0,2026-04-25 11:43:27
SHFE.rb2410,1777088607.28044,BUY,OPEN,1,3208.6466815036933,0.0,5.0,2026-04-25 11:43:27
SHFE.rb2410,1777088607.28044,SELL,CLOSE,1,3198.9698793465273,-96.76802157166094,5.0,2026-04-25 11:43:27
SHFE.rb2410,1777088607.28044,BUY,OPEN,1,3201.538437241174,0.0,5.0,2026-04-25 11:43:27
SHFE.rb2410,1777088607.28044,SELL,CLOSE,1,3199.3385472047858,-21.998900363882967,5.0,2026-04-25 11:43:27
SHFE.rb2410,1777088607.28044,BUY,OPEN,1,3234.8316700255273,0.0,5.0,2026-04-25 11:43:27
SHFE.rb2410,1777088607.2823727,SELL,CLOSE,1,3273.6047967651657,387.7312673963843,5.0,2026-04-25 11:43:27
SHFE.rb2410,1777088607.2823727,BUY,OPEN,1,3354.0762349295474,0.0,5.0,2026-04-25 11:43:27
SHFE.rb2410,1777088607.2823727,SELL,CLOSE,1,3389.560393891035,354.8415896148754,5.0,2026-04-25 11:43:27
SHFE.rb2410,1777088607.2833774,BUY,OPEN,1,3443.64822692139,0.0,5.0,2026-04-25 11:43:27
SHFE.rb2410,1777088607.2833774,SELL,CLOSE,1,3522.8279021160233,791.7967519463355,5.0,2026-04-25 11:43:27
SHFE.rb2410,1777088607.2833774,BUY,OPEN,1,3602.630475155448,0.0,5.0,2026-04-25 11:43:27
SHFE.rb2410,1777088607.2833774,SELL,CLOSE,1,3662.888351092522,602.57875937074,5.0,2026-04-25 11:43:27
SHFE.rb2410,1777088607.2833774,BUY,OPEN,1,3731.8973673758305,0.0,5.0,2026-04-25 11:43:27
SHFE.rb2410,1777088607.2833774,SELL,CLOSE,1,3790.2363648549185,583.3899747908799,5.0,2026-04-25 11:43:27
SHFE.rb2410,1777088607.2833774,BUY,OPEN,1,3869.3383043058725,0.0,5.0,2026-04-25 11:43:27
SHFE.rb2410,1777088607.2833774,SELL,CLOSE,1,3908.3006188821737,389.62314576301196,5.0,2026-04-25 11:43:27
SHFE.rb2410,1777088607.2833774,BUY,OPEN,1,4018.4263864203963,0.0,5.0,2026-04-25 11:43:27
SHFE.rb2410,1777088607.2833774,SELL,CLOSE,1,4137.66865329237,1192.4226687197415,5.0,2026-04-25 11:43:27
SHFE.rb2410,1777088607.2848806,BUY,OPEN,1,4155.58731793339,0.0,5.0,2026-04-25 11:43:27
SHFE.rb2410,1777088607.2848806,SELL,CLOSE,1,4192.791571503904,372.04253570514084,5.0,2026-04-25 11:43:27
SHFE.rb2410,1777088607.2848806,BUY,OPEN,1,4245.421852635135,0.0,5.0,2026-04-25 11:43:27
SHFE.rb2410,1777088607.2858853,SELL,CLOSE,1,4276.61437221035,311.92519575214646,5.0,2026-04-25 11:43:27
SHFE.rb2410,1777088607.2858853,BUY,OPEN,1,4319.959804449072,0.0,5.0,2026-04-25 11:43:27
