contract,timestamp,direction,offset,volume,price,profit_loss,commission,datetime
SHFE.rb2410,0.0,SELL,CLOSE,1,4000.0,0.0,5.0,
SHFE.rb2410,0.0,BUY,OPEN,1,4000.0,0.0,5.0,
SHFE.rb2410,0.0,SELL,CLOSE,1,4000.0,0.0,5.0,
SHFE.rb2410,0.0,BUY,OPEN,1,4000.0,0.0,5.0,
SHFE.rb2410,0.0,SELL,CLOSE,1,4000.0,0.0,5.0,
SHFE.rb2410,0.0,BUY,OPEN,1,4000.0,0.0,5.0,
SHFE.rb2410,0.0,SELL,CLOSE,1,4000.0,0.0,5.0,
SHFE.rb2410,0.0,BUY,OPEN,1,4000.0,0.0,5.0,
SHFE.rb2410,0.0,SELL,CLOSE,1,4000.0,0.0,5.0,
SHFE.rb2410,0.0,BUY,OPEN,1,4000.0,0.0,5.0,
SHFE.rb2410,0.0,SELL,CLOSE,1,4000.0,0.0,5.0,
SHFE.rb2410,0.0,BUY,OPEN,1,4000.0,0.0,5.0,
SHFE.rb2410,0.0,SELL,CLOSE,1,4000.0,0.0,5.0,
SHFE.rb2410,0.0,BUY,OPEN,1,4000.0,0.0,5.0,
SHFE.rb2410,0.0,SELL,CLOSE,1,4000.0,0.0,5.0,
SHFE.rb2410,0.0,BUY,OPEN,1,4000.0,0.0,5.0,
SHFE.rb2410,0.0,SELL,CLOSE,1,4000.0,0.0,5.0,
SHFE.rb2410,0.0,BUY,OPEN,1,4000.0,0.0,5.0,
SHFE.rb2410,0.0,SELL,CLOSE,1,4000.0,0.0,5.0,
SHFE.rb2410,0.0,BUY,OPEN,1,4000.0,0.0,5.0,
SHFE.rb2410,0.0,SELL,CLOSE,1,4000.0,0.0,5.0,
SHFE.rb2410,0.0,BUY,OPEN,1,4000.0,0.0,5.0,
SHFE.rb2410,0.0,SELL,CLOSE,1,4000.0,0.0,5.0,
SHFE.rb2410,0.0,BUY,OPEN,1,4000.0,0.0,5.0,
SHFE.rb2410,0.0,SELL,CLOSE,1,4000.0,0.0,5.0,
SHFE.rb2410,0.0,BUY,OPEN,1,4000.0,0.0,5.0,
SHFE.rb2410,0.0,SELL,CLOSE,1,4000.0,0.0,5.0,
SHFE.rb2410,0.0,BUY,OPEN,1,4000.0,0.0,5.0,
SHFE.rb2410,0.0,SELL,CLOSE,1,4000.0,0.0,5.0,
SHFE.rb2410,0.0,BUY,OPEN,1,4000.0,0.0,5.0,
SHFE.rb2410,0.0,SELL,CLOSE,1,4000.0,0.0,5.0,
SHFE.rb2410,0.0,BUY,OPEN,1,4000.0,0.0,5.0,
SHFE.rb2410,0.0,SELL,CLOSE,1,4000.0,0.0,5.0,
SHFE.rb2410,0.0,BUY,OPEN,1,4000.0,0.0,5.0,
SHFE.rb2410,0.0,SELL,CLOSE,1,4000.0,0.0,5.0,
SHFE.rb2410,0.0,BUY,OPEN,1,4000.0,0.0,5.0,
SHFE.rb2410,0.0,SELL,CLOSE,1,4000.0,0.0,5.0,
SHFE.rb2410,0.0,BUY,OPEN,1,4000.0,0.0,5.0,
SHFE.rb2410,0.0,SELL,CLOSE,1,4000.0,0.0,5.0,
SHFE.rb2410,0.0,BUY,OPEN,1,4000.0,0.0,5.0,
SHFE.rb2410,0.0,SELL,CLOSE,1,4000.0,0.0,5.0,
SHFE.rb2410,0.0,BUY,OPEN,1,4000.0,0.0,5.0,
SHFE.rb2410,0.0,SELL,CLOSE,1,4000.0,0.0,5.0,
SHFE.rb2410,0.0,BUY,OPEN,1,4000.0,0.0,5.0,
SHFE.rb2410,0.0,SELL,CLOSE,1,4000.0,0.0,5.0,
SHFE.rb2410,0.0,BUY,OPEN,1,4000.0,0.0,5.0,
SHFE.rb2410,0.0,SELL,CLOSE,1,4000.0,0.0,5.0,
SHFE.rb2410,0.0,BUY,OPEN,1,4000.0,0.0,5.0,
SHFE.rb2410,0.0,SELL,CLOSE,1,4000.0,0.0,5.0,
SHFE.rb2410,0.0,BUY,OPEN,1,4000.0,0.0,5.0,
SHFE.rb2410,0.0,SELL,CLOSE,1,4000.0,0.0,5.0,
SHFE.rb2410,0.0,BUY,OPEN,1,4000.0,0.0,5.0,
SHFE.rb2410,0.0,SELL,CLOSE,1,4000.0,0.0,5.0,
SHFE.rb2410,0.0,BUY,OPEN,1,4000.0,0.0,5.0,
SHFE.rb2410,0.0,SELL,CLOSE,1,4000.0,0.0,5.0,
SHFE.rb2410,0.0,BUY,OPEN,1,4000.0,0.0,5.0,
SHFE.rb2410,0.0,SELL,CLOSE,1,4000.0,0.0,5.0,
SHFE.rb2410,0.0,BUY,OPEN,1,4000.0,0.0,5.0,
SHFE.rb2410,0.0,SELL,CLOSE,1,4000.0,0.0,5.0,
SHFE.rb2410,0.0,BUY,OPEN,1,4000.0,0.0,5.0,
SHFE.rb2410,0.0,SELL,CLOSE,1,4000.0,0.0,5.0,
SHFE.rb2410,0.0,BUY,OPEN,1,4000.0,0.0,5.0,
SHFE.rb2410,0.0,SELL,CLOSE,1,4000.0,0.0,5.0,
SHFE.rb2410,0.0,BUY,OPEN,1,4000.0,0.0,5.0,
SHFE.rb2410,0.0,SELL,CLOSE,1,4000.0,0.0,5.0,
SHFE.rb2410,0.0,BUY,OPEN,1,4000.0,0.0,5.0,
SHFE.rb2410,0.0,SELL,CLOSE,1,4000.0,0.0,5.0,
SHFE.rb2410,0.0,BUY,OPEN,1,4000.0,0.0,5.0,
SHFE.rb2410,0.0,SELL,CLOSE,1,4000.0,0.0,5.0,
SHFE.rb2410,0.0,BUY,OPEN,1,4000.0,0.0,5.0,
SHFE.rb2410,0.0,SELL,CLOSE,1,4000.0,0.0,5.0,
SHFE.rb2410,0.0,BUY,OPEN,1,4000.0,0.0,5.0,
SHFE.rb2410,0.0,SELL,CLOSE,1,4000.0,0.0,5.0,
SHFE.rb2410,0.0,BUY,OPEN,1,4000.0,0.0,5.0,
SHFE.rb2410,0.0,SELL,CLOSE,1,4000.0,0.0,5.0,
SHFE.rb2410,0.0,BUY,OPEN,1,4000.0,0.0,5.0,
SHFE.rb2410,0.0,SELL,CLOSE,1,4000.0,0.0,5.0,
SHFE.rb2410,0.0,BUY,OPEN,1,4000.0,0.0,5.0,
SHFE.rb2410,0.0,SELL,CLOSE,1,4000.0,0.0,5.0,
SHFE.rb2410,0.0,BUY,OPEN,1,4000.0,0.0,5.0,
SHFE.rb2410,0.0,SELL,CLOSE,1,4000.0,0.0,5.0,
SHFE.rb2410,0.0,BUY,OPEN,1,4000.0,0.0,5.0,
SHFE.rb2410,0.0,SELL,CLOSE,1,4000.0,0.0,5.0,
SHFE.rb2410,0.0,BUY,OPEN,1,4000.0,0.0,5.0,
SHFE.rb2410,0.0,SELL,CLOSE,1,4000.0,0.0,5.0,
SHFE.rb2410,0.0,BUY,OPEN,1,4000.0,0.0,5.0,
SHFE.rb2410,0.0,SELL,CLOSE,1,4000.0,0.0,5.0,
SHFE.rb2410,0.0,BUY,OPEN,1,4000.0,0.0,5.0,
SHFE.rb2410,0.0,SELL,CLOSE,1,4000.0,0.0,5.0,
SHFE.rb2410,0.0,BUY,OPEN,1,4000.0,0.0,5.0,
SHFE.rb2410,0.0,SELL,CLOSE,1,4000.0,0.0,5.0,
SHFE.rb2410,0.0,BUY,OPEN,1,4000.0,0.0,5.0,
SHFE.rb2410,0.0,SELL,CLOSE,1,4000.0,0.0,5.0,
SHFE.rb2410,0.0,BUY,OPEN,1,4000.0,0.0,5.0,
SHFE.rb2410,0.0,SELL,CLOSE,1,4000.0,0.0,5.0,
SHFE.rb2410,0.0,BUY,OPEN,1,4000.0,0.0,5.0,
SHFE.rb2410,0.0,SELL,CLOSE,1,4000.0,0.0,5.0,
SHFE.rb2410,0.0,BUY,OPEN,1,4000.0,0.0,5.0,
SHFE.rb2410,0.0,SELL,CLOSE,1,4000.0,0.0,5.0,
SHFE.rb2410,0.0,BUY,OPEN,1,4000.0,0.0,5.0,
SHFE.rb2410,0.0,SELL,CLOSE,1,4000.0,0.0,5.0,
SHFE.rb2410,0.0,BUY,OPEN,1,4000.0,0.0,5.0,
SHFE.rb2410,0.0,SELL,CLOSE,1,4000.0,0.0,5.0,
SHFE.rb2410,0.0,BUY,OPEN,1,4000.0,0.0,5.0,
SHFE.rb2410,0.0,SELL,CLOSE,1,4000.0,0.0,5.0,
SHFE.rb2410,0.0,BUY,OPEN,1,4000.0,0.0,5.0,
SHFE.rb2410,0.0,SELL,CLOSE,1,4000.0,0.0,5.0,
SHFE.rb2410,0.0,BUY,OPEN,1,4000.0,0.0,5.0,
SHFE.rb2410,0.0,SELL,CLOSE,1,4000.0,0.0,5.0,
SHFE.rb2410,0.0,BUY,OPEN,1,4000.0,0.0,5.0,
SHFE.rb2410,0.0,SELL,CLOSE,1,4000.0,0.0,5.0,
SHFE.rb2410,0.0,BUY,OPEN,1,4000.0,0.0,5.0,
SHFE.rb2410,0.0,SELL,CLOSE,1,4000.0,0.0,5.0,
SHFE.rb2410,0.0,BUY,OPEN,1,4000.0,0.0,5.0,
SHFE.rb2410,0.0,SELL,CLOSE,1,4000.0,0.0,5.0,
SHFE.rb2410,0.0,BUY,OPEN,1,4000.0,0.0,5.0,
SHFE.rb2410,0.0,SELL,CLOSE,1,4000.0,0.0,5.0,
SHFE.rb2410,0.0,BUY,OPEN,1,4000.0,0.0,5.0,
SHFE.rb2410,0.0,SELL,CLOSE,1,4000.0,0.0,5.0,
SHFE.rb2410,0.0,BUY,OPEN,1,4000.0,0.0,5.0,
SHFE.rb2410,0.0,SELL,CLOSE,1,4000.0,0.0,5.0,
SHFE.rb2410,0.0,BUY,OPEN,1,4000.0,0.0,5.0,
SHFE.rb2410,0.0,SELL,CLOSE,1,4000.0,0.0,5.0,
SHFE.rb2410,0.0,BUY,OPEN,1,4000.0,0.0,5.0,
SHFE.rb2410,0.0,SELL,CLOSE,1,4000.0,0.0,5.0,
SHFE.rb2410,0.0,BUY,OPEN,1,4000.0,0.0,5.0,
SHFE.rb2410,0.0,SELL,CLOSE,1,4000.0,0.0,5.0,
SHFE.rb2410,0.0,BUY,OPEN,1,4000.0,0.0,5.0,
SHFE.rb2410,0.0,SELL,CLOSE,1,4000.0,0.0,5.0,
SHFE.rb2410,0.0,BUY,OPEN,1,4000.0,0.0,5.0,
SHFE.rb2410,0.0,SELL,CLOSE,1,4000.0,0.0,5.0,
SHFE.rb2410,0.0,BUY,OPEN,1,4000.0,0.0,5.0,
SHFE.rb2410,0.0,SELL,CLOSE,1,4000.0,0.0,5.0,
SHFE.rb2410,0.0,BUY,OPEN,1,4000.0,0.0,5.0,
SHFE.rb2410,0.0,SELL,CLOSE,1,4000.0,0.0,5.0,
SHFE.rb2410,0.0,BUY,OPEN,1,4000.0,0.0,5.0,
SHFE.rb2410,0.0,SELL,CLOSE,1,4000.0,0.0,5.0,
SHFE.rb2410,0.0,BUY,OPEN,1,4000.0,0.0,5.0,
SHFE.rb2410,0.0,SELL,CLOSE,1,4000.0,0.0,5.0,
SHFE.rb2410,0.0,BUY,OPEN,1,4000.0,0.0,5.0,
SHFE.rb2410,0.0,SELL,CLOSE,1,4000.0,0.0,5.0,
SHFE.rb2410,0.0,BUY,OPEN,1,4000.0,0.0,5.0,
SHFE.rb2410,0.0,SELL,CLOSE,1,4000.0,0.0,5.0,
SHFE.rb2410,0.0,BUY,OPEN,1,4000.0,0.0,5.0,
SHFE.rb2410,0.0,SELL,CLOSE,1,4000.0,0.0,5.0,
SHFE.rb2410,0.0,BUY,OPEN,1,4000.0,0.0,5.0,
SHFE.rb2410,0.0,SELL,CLOSE,1,4000.0,0.0,5.0,
SHFE.rb2410,0.0,BUY,OPEN,1,4000.0,0.0,5.0,
SHFE.rb2410,0.0,SELL,CLOSE,1,4000.0,0.0,5.0,
SHFE.rb2410,0.0,BUY,OPEN,1,4000.0,0.0,5.0,
SHFE.rb2410,0.0,SELL,CLOSE,1,4000.0,0.0,5.0,
SHFE.rb2410,0.0,BUY,OPEN,1,4000.0,0.0,5.0,
SHFE.rb2410,0.0,SELL,CLOSE,1,4000.0,0.0,5.0,
SHFE.rb2410,0.0,BUY,OPEN,1,4000.0,0.0,5.0,
SHFE.rb2410,0.0,SELL,CLOSE,1,4000.0,0.0,5.0,
SHFE.rb2410,0.0,BUY,OPEN,1,4000.0,0.0,5.0,
SHFE.rb2410,0.0,SELL,CLOSE,1,4000.0,0.0,5.0,
SHFE.rb2410,0.0,BUY,OPEN,1,4000.0,0.0,5.0,
SHFE.rb2410,0.0,SELL,CLOSE,1,4000.0,0.0,5.0,
SHFE.rb2410,0.0,BUY,OPEN,1,4000.0,0.0,5.0,
SHFE.rb2410,0.0,SELL,CLOSE,1,4000.0,0.0,5.0,
SHFE.rb2410,0.0,BUY,OPEN,1,4000.0,0.0,5.0,
SHFE.rb2410,0.0,SELL,CLOSE,1,4000.0,0.0,5.0,
SHFE.rb2410,0.0,BUY,OPEN,1,4000.0,0.0,5.0,
SHFE.rb2410,0.0,SELL,CLOSE,1,4000.0,0.0,5.0,
SHFE.rb2410,0.0,BUY,OPEN,1,4000.0,0.0,5.0,
SHFE.rb2410,0.0,SELL,CLOSE,1,4000.0,0.0,5.0,
SHFE.rb2410,0.0,BUY,OPEN,1,4000.0,0.0,5.0,
SHFE.rb2410,0.0,SELL,CLOSE,1,4000.0,0.0,5.0,
SHFE.rb2410,0.0,BUY,OPEN,1,4000.0,0.0,5.0,
SHFE.rb2410,0.0,SELL,CLOSE,1,4000.0,0.0,5.0,
SHFE.rb2410,0.0,BUY,OPEN,1,4000.0,0.0,5.0,
SHFE.rb2410,0.0,SELL,CLOSE,1,4000.0,0.0,5.0,
SHFE.rb2410,0.0,BUY,OPEN,1,4000.0,0.0,5.0,
SHFE.rb2410,0.0,SELL,CLOSE,1,4000.0,0.0,5.0,
SHFE.rb2410,0.0,BUY,OPEN,1,4000.0,0.0,5.0,
SHFE.rb2410,0.0,SELL,CLOSE,1,4000.0,0.0,5.0,
SHFE.rb2410,0.0,BUY,OPEN,1,4000.0,0.0,5.0,
SHFE.rb2410,0.0,SELL,CLOSE,1,4000.0,0.0,5.0,
SHFE.rb2410,0.0,BUY,OPEN,1,4000.0,0.0,5.0,
SHFE.rb2410,0.0,SELL,CLOSE,1,4000.0,0.0,5.0,
